A1-NOUN-1204,A1,,"""<span class=""""die"""">die</span> Panne [sound:googletts-fb3ae41b-5d1e76d1-73b2cca7-9297614c-a5074ff9.mp3]""",,Breakdown [sound:googletts-9dca08b5-96d1170a-aa9b2502-bd5a2abe-5f35edf1.mp3],"My car had a breakdown, but I managed to repair it.","Mein Auto hatte eine Panne, aber ich konnte es reparieren.",
A1-NOUN-1205,A1,,"""<span class=""""die"""">die</span> Papas [sound:googletts-7cc51510-38ada7fc-de391c0b-4e1af333-bbdae466.mp3]""",,Daddy'S [sound:googletts-cfdb6be4-ef25ed4d-e9e581f6-f5f1ef96-61d8bb22.mp3],I call my parents mom and pop.,Ich rufe meine Eltern Mutter und Pop.,
A1-NOUN-1206,A1,,"""<span class=""""die"""">die</span> Paprika [sound:googletts-e007884a-f7319eed-48668d5f-aca0afc6-53dcaa42.mp3]""",,Pepper [sound:googletts-51e27bcf-c9b4321f-48febe9a-04efe7fe-5aa6dcd0.mp3],Paprika and pepper spice up many dishes.,Der Pfeffer ist im Schrank neben dem Salz.,
A1-NOUN-1207,A1,,"""<span class=""""die"""">die</span> Partnerin [sound:googletts-340eb50f-1018b419-9a8352b1-16fdd4c0-58da0d00.mp3]""",,Partner {female} [sound:googletts-341d66ee-5a977ac2-06eb4c8f-c549eabe-20fdc8a2.mp3],My relationship with my partner is based on trust.,Meine Beziehung zu meiner Partnerin basiert auf Vertrauen.,
A1-NOUN-1208,A1,,"""<span class=""""die"""">die</span> Party [sound:googletts-6b2e3ab2-5521f58c-67341b6d-931f8e97-c67212ad.mp3]""",,Party [sound:googletts-547e7ff8-9fccfa41-aba917e5-a487b414-39a2bf21.mp3],Both parties wanted to settle the matter.,Beide Parteien wollten die Sache klären.,
A1-NOUN-1209,A1,,"""<span class=""""die"""">die</span> Patientin [sound:googletts-871331a6-dc738fe6-1a403390-8dec8e92-8209ae62.mp3]""",,Patients {female} [sound:googletts-59e81f29-af9f4ca2-826b458e-92315145-35c9b4d3.mp3],"After the operation, the patient was much better.",Nach der Operation ging es der Patientin viel besser.,
A1-NOUN-1210,A1,,"""<span class=""""die"""">die</span> Pause [sound:googletts-ed64012a-21594e0d-d93cb1ca-eab62583-68feb475.mp3]""",,Break [sound:googletts-d668690d-d7baa694-6272dd37-1268937a-1a254fb0.mp3],I ate a salad on my break.,Ich habe in meiner Pause einen Salat gegessen.,
A1-NOUN-1211,A1,,"""<span class=""""die"""">die</span> Pension [sound:googletts-2ac57243-63032ae2-bc55eb97-d850251d-2437ca8c.mp3]""",,Pension [sound:googletts-eef2a5c6-2f2ad321-b7d736af-9392e836-8f78121a.mp3],Everyone deserves a decent pension.,Jeder verdient eine angemessene Rente.,
A1-NOUN-1212,A1,,"""<span class=""""die"""">die</span> Person [sound:googletts-56c4504a-6df61996-2cbfec17-0f620bf7-fd8a934a.mp3]""",,Person [sound:googletts-f4ceb21a-d7c09f15-61f71341-a461b19d-52cd86b3.mp3],My mother is a very nice person.,Meine Mutter ist eine sehr nette Person.,
A1-NOUN-1213,A1,,"""<span class=""""die"""">die</span> Pfanne [sound:googletts-1844d24c-9174c1d1-746c746a-51990f06-7e685d4d.mp3]""",,Pan [sound:googletts-af407174-379c837f-02976119-00cedb5b-2aba1077.mp3],"She browns the meat in a pan, then she adds the spices.","Sie brät das Fleisch in einer Pfanne an, dann fügt sie die Gewürze hinzu.",
A1-NOUN-1214,A1,,"""<span class=""""die"""">die</span> Pfannkuchen [sound:googletts-91c9b221-e7df5ae2-950ea868-8bbbf80f-14e4f5d5.mp3]""",,Pancake [sound:googletts-dd185050-8ca8f5e3-c2ea2b48-19c9ab94-71ba00da.mp3],She flipped the pancake with a skilled flick of the wrist.,Sie drehte den Pfannkuchen mit einer geschickten Handbewegung um.,
A1-NOUN-1215,A1,,"""<span class=""""die"""">die</span> Pflanze [sound:googletts-ad9c21d3-d5003f0a-4c4e1930-8d9dba40-d897ecfb.mp3]""",,Plants [sound:googletts-d0d9bd73-1fb70280-d2f1a139-6a884434-2fa4d1cc.mp3],Plants convert solar energy into sugar.,Pflanzen wandeln Sonnenenergie in Zucker um.,
A1-NOUN-1216,A1,,"""<span class=""""die"""">die</span> Pflaume [sound:googletts-2c1fcb44-7db17284-1517da1f-7a91de26-7c41dc4a.mp3]""",,Plum [sound:googletts-2de9909d-acd625b3-8dd7289d-98b33b7d-01742d5b.mp3],She ate some fruit: a plum and an apple.,Sie aß etwas Obst: eine Pflaume und einen Apfel.,
A1-NOUN-1217,A1,,"""<span class=""""die"""">die</span> Pflicht [sound:googletts-266f6cf0-53850743-28bc52fd-75c9343d-9bdb82be.mp3]""",,Obligation [sound:googletts-de83d30f-ccc33cbf-e290bea5-04389b3a-005bd05f.mp3],Parents have a duty to protect their children from harm.,"Eltern haben die Pflicht, ihre Kinder vor Schaden zu bewahren.",
A1-NOUN-1218,A1,,"""<span class=""""die"""">die</span> Philosophie [sound:googletts-8e19e8a7-5d6fa268-0e2b3f84-6b6cd73c-80c944bc.mp3]""",,Philosophy [sound:googletts-5aebc8bd-13b0eba2-5ab6dafc-e0c5c3f5-20088457.mp3],He is an authority in the realm of philosophy.,Er ist eine Autorität im Bereich der Philosophie.,
A1-NOUN-1219,A1,,"""<span class=""""die"""">die</span> Physik [sound:googletts-1940d345-36761984-fa927c8f-9052e11b-3bac5b3e.mp3]""",,Physics [sound:googletts-ef4754fe-a66a580e-895900c2-5b8b085e-e801a8cf.mp3],Physics is about matter and energy.,In der Physik geht es um Materie und Energie.,
A1-NOUN-1220,A1,,"""<span class=""""die"""">die</span> Pizza [sound:googletts-e13e9803-0eeec2ad-3f1ddc85-466de434-e5c9540e.mp3]""",,Pizza [sound:googletts-48f78a1b-bc25d739-a0bcb8a0-4041f30d-5dc29971.mp3],I grated some cheese for the pizza.,Ich gerieben etwas Käse für die Pizza.,
A1-NOUN-1221,A1,,"""<span class=""""die"""">die</span> Platte [sound:googletts-bba60240-024385fc-314eb85f-3b233100-74e93096.mp3]""",,Panel [sound:googletts-99f1683a-0d6066f0-c6e00e93-75e57fbf-6726b615.mp3],The hull of the ship is protected by metal plates.,Der Rumpf des Schiffes wird durch Metallplatten geschützt.,
A1-NOUN-1222,A1,,"""<span class=""""die"""">die</span> Politik [sound:googletts-b35bb032-66eb7fa1-1f8cad41-887e30bd-cb3203c8.mp3]""",,Politics [sound:googletts-a33eaaf5-756c4b69-f28ca4e6-39ba83d2-da87aec0.mp3],They had a brisk discussion about politics.,Sie hatten eine lebhafte Diskussion über Politik.,
A1-NOUN-1223,A1,,"""<span class=""""die"""">die</span> Polizei [sound:googletts-1d5a3c79-7fb88e31-781ad8a9-78eacc8e-5458c319.mp3]""",,Police {Pl} [sound:googletts-3408f185-6ffa0f45-4a85ba95-83a0ec4f-1facdd07.mp3],The police will make enquiries.,Die Polizei wird Anfragen machen.,
A1-NOUN-1224,A1,,"""<span class=""""die"""">die</span> Polizistin [sound:googletts-4b51b9d4-3a87e8c7-19f7dbe9-18559aaf-fc6e4c1e.mp3]""",,Police {female} [sound:googletts-1751f449-6519685a-43cd085f-b3560f07-687c8a97.mp3],"In the first place, the police officer needed to clarify the facts.",In erster Linie musste die Polizistin die Tatsachen klären.,
A1-NOUN-1225,A1,,"""<span class=""""die"""">die</span> Pommes Frites [sound:googletts-a30f3877-dca4b818-dc2012dd-cf52794e-6cb6951f.mp3]""",,French Fries {Pl} [sound:googletts-d0761fbe-ca29b913-064bfc47-dbb9ae59-7ee1da9b.mp3],The best French fries are made from fresh potatoes.,Die besten Pommes werden aus frischen Kartoffeln gemacht.,
A1-NOUN-1226,A1,,"""<span class=""""die"""">die</span> Portion [sound:googletts-dc9bf537-9a2c6f04-c098b3e9-392a6068-797f5944.mp3]""",,Portion [sound:googletts-9ff4cc7f-fd9ae0f8-ccc0ffed-2559a268-f41671df.mp3],"I'm not hungry, you can do my part of the cake have.","Ich bin nicht hungrig, du kannst meinen Teil des Kuchens haben.",
A1-NOUN-1227,A1,,"""<span class=""""die"""">die</span> Post [sound:googletts-183c1f6e-3c7ffc0c-99464805-e921e4d6-9b4ad003.mp3]""",,Post Office [sound:googletts-d7fd51c7-3b01d772-1e72c954-74f01e79-152fd139.mp3],Some companies ship products by post.,Die Post wird mein Paket an meine neue Anschrift nachsenden.,
A1-NOUN-1228,A1,,"""<span class=""""die"""">die</span> Postkarte [sound:googletts-b12c1acb-ee1c67e9-57437b4d-cc00fa00-ecb89f27.mp3]""",,Postcard [sound:googletts-3c2d91ca-301f6470-9347e3ab-ad467229-9689d150.mp3],On the postcard I wrote 'Best wishes from London.',Auf die Postkarte schrieb ich 'Herzliche Grüße aus London.',
A1-NOUN-1229,A1,,"""<span class=""""die"""">die</span> Postleitzahl [sound:googletts-de46bdfc-523fe68d-08a6a327-a738c091-c558215d.mp3]""",,Postal Code [sound:googletts-93497e8d-4b54e94a-faca4ff0-e4664ce1-fed89195.mp3],"In order to find a nearby branch, you can enter the postcode.","Um eine nahe gelegene Niederlassung zu finden, können Sie die Postleitzahl eingeben.",
A1-NOUN-1230,A1,,"""<span class=""""die"""">die</span> Praline [sound:googletts-e650a2d0-2ee65131-af9f58d7-621d35f8-afdce9f5.mp3]""",,Chocolate Confection [sound:googletts-fd79328c-7d18560b-eda86d93-759e9f89-6c534b3e.mp3],There are also chocolates for diabetics to buy.,Es gibt auch Pralinen für Diabetiker zu kaufen.,
A1-NOUN-1231,A1,,"""<span class=""""die"""">die</span> Präsentation [sound:googletts-302b5a02-aecf0a44-285f5014-2dd09210-824dc359.mp3]""",,Presentation [sound:googletts-235955e4-f95d5a33-1053fd9f-caedebc0-ddb66714.mp3],The presentation takes half an hour.,Die Präsentation dauert eine halbe Stunde.,
A1-NOUN-1232,A1,,"""<span class=""""die"""">die</span> Praxis [sound:googletts-aa588951-e614a2ec-9435b741-31f7a4fc-e522b30a.mp3]""",,Practice [sound:googletts-0ac1e14a-6dd39780-d261127b-5999395d-8528a4aa.mp3],The doctor has a practice next to the station.,Die Ärztin hat eine Praxis neben dem Bahnhof.,
A1-NOUN-1233,A1,,"""<span class=""""die"""">die</span> Produktion [sound:googletts-b67276f8-e8350546-89378714-c4bad74d-23d85f45.mp3]""",,Production [sound:googletts-14d52866-d4caf807-4a7f40cd-d4e8d63a-f5a85ab6.mp3],The new film is a very big production.,Der neue Film ist eine sehr große Produktion.,
A1-NOUN-1234,A1,,"""<span class=""""die"""">die</span> Prüfung [sound:googletts-1a802df0-9c758d03-6bb5f548-e830a40d-4d41a5ce.mp3]""",,Test [sound:googletts-632c2be7-9a48e5ce-056c1c6e-b7d93830-9e4ee230.mp3],The company must conduct at least one inspection a year.,Das Unternehmen muss mindestens eine Prüfung im Jahr durchführen.,
A1-NOUN-1235,A1,,"""<span class=""""die"""">die</span> Puppe [sound:googletts-f2dfc3e6-56ddfae9-f29d8507-2556dc56-befbb814.mp3]""",,Puppet [sound:googletts-83d2a992-0769618e-eb195afa-7d911867-4351137c.mp3],The company needed dummies for the crash-tests.,"Meine Tochter liebt Marionetten, vor allem Kasper.",
A1-NOUN-1236,A1,,"""<span class=""""die"""">die</span> Pyramide [sound:googletts-cdab14dc-f2a97265-0533a6d4-e8b83ffd-261819bf.mp3]""",,Pyramid [sound:googletts-9982a895-45d2248c-c53348a2-5ccd98f1-bce218f8.mp3],The pyramids in Egypt were built thousands of years ago.,Die Pyramiden in Ägypten wurden vor Tausenden von Jahren gebaut.,
A1-NOUN-1237,A1,,"""<span class=""""die"""">die</span> Qualität [sound:googletts-d483b0f2-d9d29365-1f868bda-ad8cdf75-0df47036.mp3]""",,Quality [sound:googletts-2eac3d24-84bce936-3b94800d-2bd90806-1b50216b.mp3],Our company produces auto parts of the highest quality.,Unsere Firma produziert Autoteile der höchsten Qualität.,
A1-NOUN-1238,A1,,"""<span class=""""die"""">die</span> Querstraße [sound:googletts-4c00b63c-81e74447-7e0bf5c8-5d2ea344-e7340594.mp3]""",,Intersection [sound:googletts-df35c6c9-e289cfc9-e7d8808e-90731f54-d3f77876.mp3],Pig before a cut-down wood) in the proximity of the entrance of the state or in the cross street (compitum).,Schwein before Ausschnitts hinunter ein Holz) im proximity des Eingangs des Zustandes oder in der Querstraße (compitum).,
A1-NOUN-1239,A1,,"""<span class=""""die"""">die</span> Radtour [sound:googletts-10801f11-6e601e8c-39f780a2-a44db9e1-481614ab.mp3]""",,Bicycle Tour [sound:googletts-eb00f5bb-1badcfa7-24c9b6ae-c9e4ca50-1b0bcd7b.mp3],We went on a nice bike ride through the mountains.,Wir haben eine schöne Radtour durch die Berge unternommen.,
A1-NOUN-1240,A1,,"""<span class=""""die"""">die</span> Raucherin [sound:googletts-7e2370c8-0aafbf1f-498714b7-fba766b8-f844a760.mp3]""",,Smoker {female} [sound:googletts-40bf3a86-750a60a1-b9974ff1-b97676a3-f37299f1.mp3],"Since she's fifteen, for nearly a quarter century, she is a smoker.","Seit sie fünfzehn ist, seit bald einem Vierteljahrhundert, ist sie Raucherin.",
A1-NOUN-1241,A1,,"""<span class=""""die"""">die</span> Raupe [sound:googletts-b42ddcd9-10977af2-ded85ce7-ffeab741-e5cc7ba5.mp3]""",,Caterpillar [sound:googletts-fd95eebf-b363a7c2-72ec3c9a-f5337575-270f2062.mp3],The caterpillar will soon turn into a butterfly.,Die Raupe wird sich bald in einen Schmetterling verwandeln.,
A1-NOUN-1242,A1,,"""<span class=""""die"""">die</span> Realschule [sound:googletts-3885f14e-2fca47fe-58390b40-f68731b6-a1d8a694.mp3]""",,Secondary School [sound:googletts-544b3372-c1972f7a-877d5dd1-b29f9854-04389d01.mp3],My niece will start secondary school next year.,Meine Nichte geht nächstes Jahr auf die Realschule.,
A1-NOUN-1243,A1,,"""<span class=""""die"""">die</span> Rechnung [sound:googletts-f56443b1-257fa8c8-ca9085b4-235c4281-199ec1d5.mp3]""",,Bill [sound:googletts-8f690adf-aed9bdb6-cd5d6f0b-f1c5aba1-902e31d4.mp3],All accounts have been balanced.,Alle Rechnungen wurden beglichen.,
A1-NOUN-1244,A1,,"""<span class=""""die"""">die</span> Rede [sound:googletts-a1314be8-f9408655-b2f80fe9-c65fb4f5-ad77a983.mp3]""",,Speech [sound:googletts-065b3bc1-b531fd26-7b759e7e-a0d00b3e-f6572f44.mp3],The principal gave a speech at the term's end.,Der Haupt hielt eine Rede am Ende der Laufzeit.,
A1-NOUN-1245,A1,,"""<span class=""""die"""">die</span> Regel [sound:googletts-55ab0570-cca3fd34-523932ae-574bc134-e5755711.mp3]""",,Rule [sound:googletts-2d453f2f-9b5aa1ff-7006b072-8d9d2044-c6ace733.mp3],Each game has its own rules.,Jedes Spiel hat seine eigenen Regeln.,
A1-NOUN-1246,A1,,"""<span class=""""die"""">die</span> Regierung [sound:googletts-690fcf31-4376effe-b828bba0-ff5dbbe5-c0c8a734.mp3]""",,Government [sound:googletts-91bdab13-6cde48de-5d5de055-c481a2c3-2d9975a3.mp3],The government has introduced a new tax.,Die Regierung hat eine neue Steuer eingeführt.,
A1-NOUN-1247,A1,,"""<span class=""""die"""">die</span> Region [sound:googletts-b7ff49bc-4e73d24d-9a67bb81-eed62241-2fce78f1.mp3]""",,Region [sound:googletts-6b37f625-5462cb3c-aa71253b-19dbc146-0eba6af0.mp3],Palm trees grow in tropical regions.,Palmen wachsen in tropischen Regionen.,
A1-NOUN-1248,A1,,"""<span class=""""die"""">die</span> Reinigung [sound:googletts-6c6fc52b-5eac7f3e-edcfcefe-356efb77-d366dad0.mp3]""",,Cleaning [sound:googletts-3a3b623e-5c7dcc44-caf5bfa4-50044d0a-f50343b6.mp3],The cleaning of a dress can be expensive.,Die Reinigung eines Kleides kann teuer sein.,
A1-NOUN-1249,A1,,"""<span class=""""die"""">die</span> Reise [sound:googletts-d27045ab-735bba65-4401d976-3dbf909e-092aeac6.mp3]""",,Trip [sound:googletts-f8eeb71c-a3a97f8f-5a7883c7-e6eae16d-6d913492.mp3],My journey took me through many countries.,Meine Reise führte mich durch viele Länder.,
A1-NOUN-1250,A1,,"""<span class=""""die"""">die</span> Reiseführerin [sound:googletts-ba906cb3-991c06dc-7029f054-4561e9c6-95fc426c.mp3]""",,Travel Guide {female} [sound:googletts-7dd752b6-c7255857-b5a37fc4-a002af4e-cc25382a.mp3],"During this trip to the East of the island, our experienced tour guide tells you everything you always learn more about the country and people","Während dieses Ausfluges in den Osten der Insel erzählt Ihnen unsere versierte Reiseführerin alles, was Sie schon immer über Land und Leute erfahren",
A1-NOUN-1251,A1,,"""<span class=""""die"""">die</span> Religion [sound:googletts-0aeffcba-14de6e56-e5413f20-e2762f4c-79abfd18.mp3]""",,Religion [sound:googletts-17df973c-3b93b2e6-e2728ac4-dbc8069d-014ae81d.mp3],Many people seek their salvation in religion.,Viele Menschen suchen ihr Seelenheil in der Religion.,
A1-NOUN-1252,A1,,"""<span class=""""die"""">die</span> Rentnerin [sound:googletts-996a192c-fa6dc3a3-fae2b8c1-027253a0-9ad89f02.mp3]""",,Pensioner {female} [sound:googletts-f88f59ab-6ac4d425-925ce14f-9f395d16-bd70d20f.mp3],"My decision as a pensioner with my daughter, the mother of three children who are apparently on maternity leave","Meine Entscheidung als Rentnerin mit meiner Tochter, der Mutter von drei Kindern, die sich scheinbar im Mutterschaftsurlaub",
A1-NOUN-1253,A1,,"""<span class=""""die"""">die</span> Reparatur [sound:googletts-3a0b0e50-974a1c97-e003c631-4fc83f3a-8985d2f1.mp3]""",,Repair [sound:googletts-9c911590-dffb185c-f1810fc9-551570ef-08180485.mp3],The repairs will take about three hours.,Die Reparaturen werden ungefähr drei Stunden dauern.,
A1-NOUN-1254,A1,,"""<span class=""""die"""">die</span> Repetition [sound:googletts-ebc13f48-69d4a512-5d504660-0bfbe742-1af90352.mp3]""",,Repetition [sound:googletts-135e0633-c075609d-74d0c552-79d3c2e6-708ffda9.mp3],be teaching unit performed again (starting new terms and / or repetition; End: What have we learned?,Unterrichtseinheit immer wieder durchgeführt werden (Beginn: neue Begriffe und/oder Wiederholung; Ende: Was haben wir gelernt?,
A1-NOUN-1255,A1,,"""<span class=""""die"""">die</span> Reportage [sound:googletts-c5c67835-db059129-36f2d7c7-9fb0b225-d9f7dace.mp3]""",,News Coverage [sound:googletts-0e10cf00-673e7fee-1d48df53-e8d3d3a1-f6e7a9fe.mp3],The journalist wrote a story about refugees.,Der Journalist schrieb eine Reportage über Flüchtlinge.,
A1-NOUN-1256,A1,,"""<span class=""""die"""">die</span> Reservierung [sound:googletts-8790c797-4b669ff1-c2d6ec1e-bc3011e5-3dd93481.mp3]""",,Reservation [sound:googletts-f2ded8f8-131be58c-afb2c789-7985c708-4d9a9f7b.mp3],Reservations can be made by telephone.,Reservierungen können telefonisch erfolgen.,
A1-NOUN-1257,A1,,"""<span class=""""die"""">die</span> Rezeption [sound:googletts-71be4bb6-8f73097b-62264de4-5456175f-5abe2168.mp3]""",,Reception Desk [sound:googletts-9929089c-8ee8ef65-574407fe-4dba4537-0c18c94e.mp3],Guests can collect their key at the reception desk.,Gäste können ihren Schlüssel an der Rezeption abholen.,
A1-NOUN-1258,A1,,"""<span class=""""die"""">die</span> Richtung [sound:googletts-c3c16717-ccca00e3-8375c550-f96a368d-a2373bb4.mp3]""",,Directions [sound:googletts-c9e740c4-00d8750c-28f1be54-51ced374-55df127b.mp3],I turned back and went in the opposite direction.,Ich drehte mich zurück und ging in die entgegengesetzte Richtung.,
A1-NOUN-1259,A1,,"""<span class=""""die"""">die</span> Rippe [sound:googletts-404976e4-a8cdd90e-0e612dd7-3df79e56-d99efdc8.mp3]""",,Rib [sound:googletts-a238e8b3-7ba87d13-b4dfd385-07e28701-b08500e9.mp3],Ribs protect vital organs from injury.,Die Rippen schützen lebenswichtige Organe vor Verletzungen.,
A1-NOUN-1260,A1,,"""<span class=""""die"""">die</span> Rolle [sound:googletts-eef9b269-553b50aa-f179618d-015da3f8-0d90ae5a.mp3]""",,Caster Wheel [sound:googletts-f372dff5-e2ea8715-3060d863-a0591390-9cd182e7.mp3],The actor has played many roles.,Der Schauspieler hat viele Rollen gespielt.,
A1-NOUN-1261,A1,,"""<span class=""""die"""">die</span> Rose [sound:googletts-bd5938c5-01a218d6-69dbda75-cdadb2a8-e2031e13.mp3]""",,Roses [sound:googletts-adf08af1-cfd90977-5897d0f7-4feead36-5bf5d906.mp3],I grew those roses over there myself.,The rose is the queen of flowers.,
A1-NOUN-1262,A1,,"""<span class=""""die"""">die</span> Rücksicht [sound:googletts-f7301f3e-a77337a8-058a64de-5cdddcce-82993698.mp3]""",,Consideration [sound:googletts-6fcc80ae-c1b95767-9096ec63-a6bb7585-231b5241.mp3],He takes his pregnant wife's needs into consideration.,Er nimmt Rücksicht auf die Bedürfnisse seiner schwangeren Frau.,
A1-NOUN-1263,A1,,"""<span class=""""die"""">die</span> Runde [sound:googletts-aa22583b-5f4bef84-b3575eed-23758998-db55b041.mp3]""",,Lap [sound:googletts-5990690f-fbf0bfaf-370c9cd6-457a5f45-2bd2f776.mp3],yet let's play a game.,Lasst uns noch eine Runde spielen.,
A1-NOUN-1264,A1,,"""<span class=""""die"""">die</span> Rundfahrt [sound:googletts-08db0ace-efbfb035-f54fa52a-6ddf8874-9a32306a.mp3]""",,Round Trip [sound:googletts-72b7b578-5b04056c-aded60de-5c69bf2f-e26cc479.mp3],The cruise on the lake lasted two hours.,Die Rundfahrt auf dem See dauerte zwei Stunden.,
A1-NOUN-1265,A1,,"""<span class=""""die"""">die</span> S-Bahn [sound:googletts-ec02f500-652b9257-49ea80cc-2455761f-2e088f00.mp3]""",,the train [sound:googletts-95da0635-16f58a12-a715c16d-35614a24-08d39626.mp3],I prefer to take the train.,Ich nehme lieber die S-Bahn.,
A1-NOUN-1266,A1,,"""<span class=""""die"""">die</span> Sachen [sound:googletts-55470b1f-bc405e68-45931221-4c93d3c3-38022c95.mp3]""",,Stuff [sound:googletts-1ddd2d6d-0c14dc1f-8c8316cd-8e8ee26d-cc8eb3b8.mp3],I have got too much stuff in my wardrobe.,Ich habe zu viele Sachen in meinem Kleiderschrank.,
A1-NOUN-1267,A1,,"""<span class=""""die"""">die</span> Salbe [sound:googletts-ff77f909-1d26b95e-357321fe-679c6c65-c314ce3f.mp3]""",,Ointment [sound:googletts-2b93566c-ee8fbefa-851c02cb-d78a7e53-69ff965a.mp3],The doctor prescribed an antibiotic ointment for my cut.,Der Arzt verschrieb eine antibiotische Salbe für meine Wunde.,
A1-NOUN-1268,A1,,"""<span class=""""die"""">die</span> Sängerin [sound:googletts-38270d98-21dda8d7-d7be2051-20f5d220-a6a5c570.mp3]""",,Singer {female} [sound:googletts-f4708827-c7628f7c-0e39dc29-0cb1fd68-3e538745.mp3],He was thrilled with the singer's voice.,Er war von der Stimme der Sängerin bezaubert.,
A1-NOUN-1269,A1,,"""<span class=""""die"""">die</span> Schachtel [sound:googletts-8ef2577a-634f3c3f-03ef1b45-29911cfd-c6aefbde.mp3]""",,Box [sound:googletts-8c991e44-2e0fc701-55a0cc2b-99942f75-958ff513.mp3],There are boxes with ten or twenty pieces.,Es gibt Schachteln mit zehn oder zwanzig Stück.,
A1-NOUN-1270,A1,,"""<span class=""""die"""">die</span> Schauspielerin [sound:googletts-d940715b-c0f8a0b5-0e132b67-2f9dc13d-6dfe5f42.mp3]""",,Actress {female} [sound:googletts-7046bcd2-0081dcc1-1f7dbefa-01a3187b-06c6f54e.mp3],The actress heard the click of a camera and smiled.,Die Schauspielerin hörte das Klicken einer Kamera und lächelte.,
A1-NOUN-1271,A1,,"""<span class=""""die"""">die</span> Schere [sound:googletts-5c39a9c9-aff46b5a-1d163323-81577dd9-ff6e943f.mp3]""",,Scissors [sound:googletts-8558d196-09124a49-f2e9cbe2-e5b40653-09b88cd3.mp3],"When spring came, it was time to shear the sheep.","Als der Frühling kam, war es Zeit, die Schafe zu scheren.",
A1-NOUN-1272,A1,,"""<span class=""""die"""">die</span> Schicht [sound:googletts-1090f077-e3f7f2c9-66e8119a-f4703132-51c64fce.mp3]""",,Layer [sound:googletts-2974675b-8be99b0a-829cb6f5-9fd480ef-413b7404.mp3],A layer of sand is on the rocks.,Eine Schicht Sand liegt über den Felsen.,
A1-NOUN-1273,A1,,"""<span class=""""die"""">die</span> Schlange [sound:googletts-98051588-d7c7fcba-e8b1a7c2-28171d84-03e3b38d.mp3]""",,Snake [sound:googletts-c438eb04-c3efe4ef-6ad96abf-bb838419-6cb191ed.mp3],"Many snakes are poisonous, but not all.","Viele Schlangen sind giftig, aber nicht alle.",
A1-NOUN-1274,A1,,"""<span class=""""die"""">die</span> Schokolade [sound:googletts-ddc9b89e-8c1b81d6-7d412a69-31e07dc2-000c47ac.mp3]""",,Chocolate [sound:googletts-80cd35a3-cdfbc490-bd83ed0e-0af3867f-1f1d54bf.mp3],"I saw the chocolate, took it and ate it.","Ich sah die Schokolade, nahm sie und aß sie.",
A1-NOUN-1275,A1,,"""<span class=""""die"""">die</span> Schrift [sound:googletts-20b25ce7-9319301b-4a82ca1e-cd3e3b83-a7dee4e7.mp3]""",,Writing [sound:googletts-cb2a138b-2f768bc0-6774d57d-670c72aa-1d75fb6d.mp3],Writing and poetry are simply a part of me.,Das antike Relief zeigt ägyptische Schrift und Kunst.,
A1-NOUN-1276,A1,,"""<span class=""""die"""">die</span> Schule [sound:googletts-132fcd74-68302536-c6fed160-63288e09-bda99f09.mp3]""",,School [sound:googletts-4ecd1165-d3391b30-0402f5e1-2b7b04c6-a6535ef3.mp3],At that time I was still at school.,Damals ging ich noch zur Schule.,
A1-NOUN-1277,A1,,"""<span class=""""die"""">die</span> Schülerin [sound:googletts-5e9670c2-0821531b-bded35a3-a393af65-a079c453.mp3]""",,Schoolgirl {female} [sound:googletts-990606a7-3e2972d2-95434afa-45215aee-eda7a5bf.mp3],The teacher introduced the new student.,Der Lehrer hat die neue Schülerin vorgestellt.,
A1-NOUN-1278,A1,,"""<span class=""""die"""">die</span> Schulter [sound:googletts-e72ec134-713b0755-c14caeef-a7155d16-0f281d87.mp3]""",,Shoulder [sound:googletts-9a63485c-c0046398-96d8c0a5-883589b8-9b7b3cb4.mp3],The shoulder connects the arm and the body.,Die Schulter verbindet den Arm und den Körper.,
A1-NOUN-1279,A1,,"""<span class=""""die"""">die</span> Schüssel [sound:googletts-d970a2cf-0c61a5f8-24b278c2-27116a87-2766c60d.mp3]""",,Keys [sound:googletts-71857fff-d1dd0c54-00375bf8-e8e7a20c-56270352.mp3],We all ate from a large bowl.,Wir aßen alle aus einer großen Schüssel.,
A1-NOUN-1280,A1,,"""<span class=""""die"""">die</span> Schwester [sound:googletts-8bfb1a9c-bbfa490e-a137bfd6-17a26f8d-c907153f.mp3]""",,Sister [sound:googletts-8ea47cf4-c0de0722-6312dacb-82a72dcb-50916de5.mp3],I have two brothers but no sister.,"Ich habe zwei Brüder, aber keine Schwester.",
A1-NOUN-1281,A1,,"""<span class=""""die"""">die</span> Schwiegermutter [sound:googletts-80d42195-145a48b3-79514dee-28438c54-320afbf2.mp3]""",,Mother-In-Law [sound:googletts-7af18dc4-905f2e8a-51e5eaf5-15f49b1c-87947d11.mp3],1891 acquired Oetker with financial support from his mother the pharmacy in the center of Bielefeld and went straight,1891 erwarb Oetker mit finanzieller Unterstützung seiner Schwiegermutter die Apotheke im Zentrum Bielefelds und machte sich sofort,
A1-NOUN-1282,A1,,"""<span class=""""die"""">die</span> Schwierigkeit [sound:googletts-9bd7f37a-e496cf2b-645d512b-5cddb62e-45b6b504.mp3]""",,Difficulty [sound:googletts-80b4222c-4c0de266-c216bfb0-3488d2b7-a72191e9.mp3],"Difficulties may arise, but we will overcome them.","Schwierigkeiten entstehen können, aber wir werden sie überwinden.",
